text,slot,intent
bật giúp mình đèn tuýp thứ 1 với,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật rèm đôi 4 ngoài phòng dành cho nam 4,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
tắt bóng âm trần 4 nhé,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
tắt đèn sắc màu 3 ở phòng dành cho nữ,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn tắt hộ mình loa còi thứ 3 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bạn tắt giúp mình rèm đôi nhé,O B-commandcommand O O B-devicedevice I-devicedevice O,smart.home.device.onoff
tắt mành cuốn 4 nhé,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật mọi bóng tiết kiệm điện trong phòng đọc,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
bật hộ mình cái đèn tiết kiệm điện ở phòng ông chủ 2,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
đèn rủ tắt lên,B-devicedevice I-devicedevice B-commandcommand O,smart.home.device.onoff
tắt luôn cái đèn bếp nữa,B-commandcommand O O B-devicedevice I-devicedevice O,smart.home.device.onoff
tắt cho tôi quạt trần 1 nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
tắt hộ cái đèn huỳnh quang,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice,smart.home.device.onoff
bạn có thể giúp mình tắt cửa cuốn thứ 1 được không,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O,smart.home.device.onoff
mình cần tắt thiết bị bóng để bàn thứ 3 tại phòng giặt ủi nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn rủ 2 ở sân trước với,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,smart.home.device.onoff
tắt hết đèn downlight đi,B-commandcommand B-allall B-devicedevice I-devicedevice O,smart.home.device.onoff
bật điều hòa thứ 3 ở nhà bếp 1,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bóng vách tắt lên,B-devicedevice I-devicedevice B-commandcommand O,smart.home.device.onoff
tắt giúp mình rèm ngang ở bên phòng ăn trưa nhé,B-commandcommand O O B-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
trợ lý béo tắt bóng compact thứ 3 ở phòng thực hành,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
làm ơn tắt cửa cuốn hiên sau lên,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom O,smart.home.device.onoff
mình muốn tắt đèn thờ,O O B-commandcommand B-devicedevice I-devicedevice,smart.home.device.onoff
bật hết màn cửa đôi 1 đi,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
mình muốn bật máy lạnh 1,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice,smart.home.device.onoff
bật cho mình đèn sắc màu ở phòng trẻ con 2 nhe hihiii,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O,smart.home.device.onoff
bật hộ mình đèn thả ở phòng sinh hoạt chung,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn tắt hộ mình đèn ốp trần nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật hộ cái đèn cảnh thứ 4,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.device.onoff
tắt mọi rèm đôi trong phòng bố mẹ,B-commandcommand B-allall B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn có thể giúp mình tắt bóng tiết kiệm điện thứ 1 được không,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O,smart.home.device.onoff
bật mỗi đèn compact 1 lên,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật giúp mình bóng ở bên phòng trẻ em 1 nhé,B-commandcommand O O B-devicedevice O O B-roomroom I-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
mình muốn tắt led,O O B-commandcommand B-devicedevice,smart.home.device.onoff
làm ơn bật cho tôi đèn cảnh nhé,O O B-commandcommand O O B-devicedevice I-devicedevice O,smart.home.device.onoff
tắt đèn hắt trần ở hành lang 2,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bật luôn cái đèn huỳnh quang thứ 2 nữa,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
làm ơn tắt ốp trần thứ 4 phòng ngủ con 5 lên,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
tắt thêm đèn sợi đốt nữa,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật đèn quảng cáo thứ 4 tại phòng 5,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
bật thêm bóng ốp trần nữa,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
trợ lý béo tắt đèn hắt trần ở phòng tắm,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
bật hộ mình hắt tường 1 ở phòng khách 1 nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
xin mời tắt bóng ốp tường thứ 2 phòng thực hành 1,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn giúp mình tắt,O O O B-commandcommand,smart.home.device.onoff
hãy tắt huỳnh quang 4 sân,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom,smart.home.device.onoff
tắt luôn cái tivi nữa,B-commandcommand O O B-devicedevice O,smart.home.device.onoff
mình muốn tắt bóng trang trí thứ 2,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.device.onoff
làm ơn bật mành thứ 2 phòng ăn 3 lên,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
bật bóng 3 nhé,B-commandcommand B-devicedevice I-devicedevice O,smart.home.device.onoff
em ơi tắt đèn vách 3 nhà xe 5 lên nào,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O,smart.home.device.onoff
tắt giúp mình đèn huỳnh quang thứ 2 với,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
eey tắt hộ cái bóng ngủ nhé,O B-commandcommand O O B-devicedevice I-devicedevice O,smart.home.device.onoff
làm ơn bật kịch bản hiên sau lên,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom O,smart.home.device.onoff
bật hắt trần ngoài phòng trẻ em 5,B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
tắt giúp mình đèn led thứ 3 ở bên phòng thu 5 nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
bạn có thể bật đèn lồng thứ 4 giúp tôi không,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.device.onoff
bạn bật hộ mình đèn vách thứ 2 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật hộ mình bóng treo tường thứ 1 ở phòng là nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,smart.home.device.onoff
bóng sân 4 tắt lên,B-devicedevice I-devicedevice I-devicedevice B-commandcommand O,smart.home.device.onoff
eey bật hộ cái đèn sưởi 2 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật hộ mình bóng làm việc thứ 4 ở phòng thực hành nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
đèn trần cổng 1 bật,B-devicedevice I-devicedevice B-roomroom I-roomroom B-commandcommand,smart.home.device.onoff
bạn có thể giúp mình bật rèm đôi được không,O O O O O B-commandcommand B-devicedevice I-devicedevice O O,smart.home.device.onoff
bạn có thể tắt rèm cửa 2 giúp tôi không,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O,smart.home.device.onoff
làm ơn bật cho tôi rèm cửa thứ 3 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật đèn rọi thứ 4 ngoài cổng chính 1,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bóng sợi đốt tắt lên,B-devicedevice I-devicedevice I-devicedevice B-commandcommand O,smart.home.device.onoff
có thể bật tivi 4 lên được chưa,O O B-commandcommand B-devicedevice I-devicedevice O O O,smart.home.device.onoff
tắt vô tuyến thứ 1 phòng nam,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,smart.home.device.onoff
quạt trần tắt lên,B-devicedevice I-devicedevice B-commandcommand O,smart.home.device.onoff
bật hộ mình cái đèn thờ 3 ở phòng ông chủ 4,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
tắt thêm ti vi 1 nữa,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
hãy bật led 3 phòng ăn sáng,O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
màn cuốn 1 phòng sếp 2 tắt,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand,smart.home.device.onoff
hãy bật màn cửa thứ 3 văn phòng 3,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn có thể giúp mình tắt bóng đứng 2 được không,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O,smart.home.device.onoff
bật mỗi đèn cảnh thứ 2 lên,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
bật bóng thờ thứ 1 ở phòng cuối,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
bật cảnh 3 ngoài phòng ngủ 1,B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bật hết bóng để bàn lên,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
hãy tắt thiết bị đèn thờ thứ 4 ở đầu hè,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
mình muốn tắt đèn ốp tường thứ 3 trong phòng ăn tối 1,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bật điều hòa 3 phòng ăn trưa 4,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn tắt giúp mình đèn sợi đốt 3 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
tắt mỗi đèn sợi đốt trong phòng hội nghị,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bật cho tôi đèn huỳnh quang nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
tắt đèn hắt nhé,B-commandcommand B-devicedevice I-devicedevice O,smart.home.device.onoff
bạn bật giúp mình đèn âm trần thứ 4 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
tắt mọi màn cửa đơn đi,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O,smart.home.device.onoff
hãy bật đèn tròn 3 phòng cuối 4,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bật giúp mình đèn vách thứ 1 ở bên đầu hè nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom O,smart.home.device.onoff
bật giúp tôi bóng huỳnh quang phòng cuối,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,smart.home.device.onoff
có thể tắt điều hòa thứ 4 lên được chưa,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.device.onoff
mình cần bật thiết bị đèn trang trí 3 tại phòng ngủ ông bà nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O,smart.home.device.onoff
bật giúp tôi đèn nhiều màu thứ 1 phòng xông hơi 1,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
bạn có thể bật bóng sưởi thứ 1 giúp tôi không,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.device.onoff
tắt thêm bóng 2 nữa,B-commandcommand O B-devicedevice I-devicedevice O,smart.home.device.onoff
tắt hộ mình cái đèn trang trí thứ 2 ở phòng thu,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,smart.home.device.onoff
mình muốn tắt bóng downlight thứ 4 trong phòng ngủ ông bà 2,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,smart.home.device.onoff
